Line	Inputs	Frames	Time	Position	Speed	State	Statuses	Entities
205	5/23,R	1130	0:18.071(1063)	1748.392164945600, -805.034392565489	188.04, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	6/23,R	1131	0:18.088(1064)	1751.453930377960, -805.284390032291	183.71, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	7/23,R	1132	0:18.105(1065)	1754.443473339080, -805.284386515617	179.37, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	8/23,R	1133	0:18.122(1066)	1757.360793590550, -805.034382015467	175.04, 15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	9/23,R	1134	0:18.139(1067)	1760.205891370770, -804.534376531839	170.71, 30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	10/23,R	1135	0:18.156(1068)	1762.978766679760, -803.784370064735	166.37, 45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	11/23,R	1136	0:18.173(1069)	1765.679419517520, -802.784362554550	162.04, 60.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	12/23,R	1137	0:18.190(1070)	1768.307849645610, -801.534354090691	157.71, 75.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	13/23,R	1138	0:18.207(1071)	1770.864057302470, -800.034344673157	153.37, 90.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	14/23,R	1139	0:18.224(1072)	1773.348042488100, -798.284334301948	149.04, 105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	15/23,R	1140	0:18.241(1073)	1775.759805202480, -796.284322857857	144.71, 120.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	16/23,R	1141	0:18.258(1074)	1778.099345207210, -794.034310698509	140.37, 135.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	17/23,R	1142	0:18.275(1075)	1780.366662740710, -791.534297466278	136.04, 150.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	18/23,R	1143	0:18.292(1076)	1782.561757802960, -788.867625713348	131.71, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	19/23,R	1144	0:18.309(1077)	1784.684630393980, -786.200953960419	127.37, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	20/23,R	1145	0:18.326(1078)	1786.735280275350, -783.534282207489	123.04, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	21/23,R	1146	0:18.343(1079)	1788.713707685470, -780.867610454559	118.71, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	22/23,R	1147	0:18.360(1080)	1790.619912624360, -778.200938701630	114.37, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
205	23/23,R	1148	0:18.377(1081)	1792.453894972800, -775.534266948700	110.04, 160.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	1/9,R,J	1149	0:18.394(1082)	1794.843433856960, -777.284270405769	143.37, -105.00	StNormal	CanDash Ground 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	2/9,R,J	1150	0:18.411(1083)	1797.160749912260, -779.034273862839	139.04, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	3/9,R,J	1151	0:18.428(1084)	1799.405843496320, -780.784277319908	134.71, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	4/9,R,J	1152	0:18.445(1085)	1801.578714609150, -782.534280776978	130.37, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	5/9,R,J	1153	0:18.462(1086)	1803.679363250730, -784.284284234047	126.04, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	6/9,R,J	1154	0:18.479(1087)	1805.707789182660, -786.034287691116	121.71, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	7/9,R,J	1155	0:18.496(1088)	1807.663992643360, -787.784291148186	117.37, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	8/9,R,J	1156	0:18.513(1089)	1809.547973632810, -789.534294605255	113.04, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
206	9/9,R,J	1157	0:18.530(1090)	1811.359732031820, -791.284298062324	108.71, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
207	1/1,J	1158	0:18.547(1091)	1812.990934252740, -793.034301519394	97.87, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
208	1/1,R,J	1159	0:18.564(1092)	1814.549913883210, -794.784304976463	93.54, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	1/12,U,Z	1160	0:18.581(1093)	1814.549913883210, -794.784304976463	0.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	5/12,U,Z	1164	0:18.598(1094)	1814.549913883210, -798.784312725067	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	5/12,U,Z	1164	0:18.598(1094)	1814.549913883210, -798.784312725067	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	5/12,U,Z	1164	0:18.598(1094)	1814.549913883210, -798.784312725067	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	5/12,U,Z	1164	0:18.598(1094)	1814.549913883210, -798.784312725067	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	6/12,U,Z	1165	0:18.615(1095)	1814.549913883210, -802.784320354462	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	7/12,U,Z	1166	0:18.632(1096)	1814.549913883210, -806.784327983856	0.00, -240.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	8/12,U,Z	1167	0:18.649(1097)	1819.549913883210, -811.000000000000	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	9/12,U,Z	1168	0:18.666(1098)	1819.549913883210, -815.000007629394	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	10/12,U,Z	1169	0:18.683(1099)	1819.549913883210, -819.000015258789	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	11/12,U,Z	1170	0:18.700(1100)	1819.549913883210, -823.000022888184	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
209	12/12,U,Z	1171	0:18.717(1101)	1819.549913883210, -827.000030517578	0.00, -240.00	StDash	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
210	1/1,L,J	1172	0:18.734(1102)	1822.383252859120, -829.666702270508	170.00, -160.00	StNormal	Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
211	1/2,K,G	1173	0:18.751(1103)	1825.036035299300, -831.416705727577	159.17, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
211	2/2,K,G	1174	0:18.768(1104)	1827.508261442180, -833.166709184647	148.33, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
212	1/1,R,K	1175	0:18.785(1105)	1829.908265113830, -834.916712641716	0.00, -105.00	StNormal		Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	1/40	1176	0:18.802(1106)	1830.000000000000, -835.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	2/40	1177	0:18.819(1107)	1830.000000000000, -836.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	3/40	1178	0:18.836(1108)	1830.000000000000, -837.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	4/40	1179	0:18.853(1109)	1830.000000000000, -838.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	5/40	1180	0:18.870(1110)	1830.000000000000, -839.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	6/40	1181	0:18.887(1111)	1830.000000000000, -840.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	7/40	1182	0:18.904(1112)	1830.000000000000, -841.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	8/40	1183	0:18.921(1113)	1830.000000000000, -842.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	9/40	1184	0:18.938(1114)	1830.000000000000, -843.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	10/40	1185	0:18.955(1115)	1830.000000000000, -844.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	11/40	1186	0:18.972(1116)	1830.000000000000, -845.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	12/40	1187	0:18.989(1117)	1830.000000000000, -846.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	13/40	1188	0:19.006(1118)	1830.000000000000, -847.916687011719	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	14/40	1189	0:19.023(1119)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	15/40	1190	0:19.040(1120)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	16/40	1191	0:19.057(1121)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	17/40	1192	0:19.074(1122)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	18/40	1193	0:19.091(1123)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	19/40	1194	0:19.108(1124)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	20/40	1195	0:19.125(1125)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	21/40	1196	0:19.142(1126)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	22/40	1197	0:19.159(1127)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	23/40	1198	0:19.176(1128)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	24/40	1199	0:19.193(1129)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	25/40	1200	0:19.210(1130)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	26/40	1201	0:19.227(1131)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	27/40	1202	0:19.244(1132)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	28/40	1203	0:19.261(1133)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	29/40	1204	0:19.278(1134)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	30/40	1205	0:19.295(1135)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	31/40	1206	0:19.312(1136)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	32/40	1207	0:19.329(1137)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	33/40	1208	0:19.346(1138)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	34/40	1209	0:19.363(1139)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	35/40	1210	0:19.380(1140)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	36/40	1211	0:19.397(1141)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	37/40	1212	0:19.414(1142)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	38/40	1213	0:19.431(1143)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	39/40	1214	0:19.448(1144)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	NoControl 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
213	40/40	1215	0:19.465(1145)	1830.000000000000, -849.000000000000	0.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
216	1/2,R	1216	0:19.482(1146)	1832.094448328020, -851.416671395302	125.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
216	2/2,R	1217	0:19.499(1147)	1834.116674184800, -853.833342790604	121.33, -105.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	1/9,R,J,G	1218	0:19.516(1148)	1836.000000000000, -856.250014185906	0.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	2/9,R,J,G	1219	0:19.533(1149)	1838.544448614120, -858.000017642975	152.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	3/9,R,J,G	1220	0:19.550(1150)	1841.016674757000, -859.750021100044	148.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	4/9,R,J,G	1221	0:19.567(1151)	1843.416678428650, -861.500024557114	144.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	5/9,R,J,G	1222	0:19.584(1152)	1845.744459629060, -863.250028014183	139.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	6/9,R,J,G	1223	0:19.601(1153)	1848.000018119810, -865.000031471252	135.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	7/9,R,J,G	1224	0:19.618(1154)	1850.183354139330, -866.750034928322	131.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	8/9,R,J,G	1225	0:19.635(1155)	1852.294467687610, -868.500038385391	126.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
217	9/9,R,J,G	1226	0:19.652(1156)	1854.333358764650, -870.250041842461	122.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	1/7,R	1227	0:19.669(1157)	1856.300027370450, -871.750044226646	118.00, -90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	2/7,R	1228	0:19.686(1158)	1858.194473266600, -873.000045657158	113.67, -75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	3/7,R	1229	0:19.703(1159)	1860.016696691510, -874.000046133995	109.33, -60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	4/7,R	1230	0:19.720(1160)	1861.766697525980, -874.750045537949	105.00, -45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	5/7,R	1231	0:19.737(1161)	1863.444475889210, -875.250043958426	100.67, -30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	6/7,R	1232	0:19.754(1162)	1865.050031661990, -875.500041425228	96.33, -15.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
218	7/7,R	1233	0:19.771(1163)	1866.583364963530, -875.500037908554	92.00, 0.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	1/18,R,U,G	1234	0:19.788(1164)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	2/18,R,U,G	1235	0:19.805(1165)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	3/18,R,U,G	1236	0:19.822(1166)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	4/18,R,U,G	1237	0:19.839(1167)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	5/18,R,U,G	1238	0:19.856(1168)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	6/18,R,U,G	1239	0:19.873(1169)	1867.583364963530, -875.500037193298	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	7/18,R,U,G	1240	0:19.890(1170)	1867.583364963530, -875.750038176775	0.00, -15.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	8/18,R,U,G	1241	0:19.907(1171)	1867.583364963530, -876.250040143728	0.00, -30.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	9/18,R,U,G	1242	0:19.924(1172)	1867.583364963530, -877.000041604042	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	10/18,R,U,G	1243	0:19.941(1173)	1868.583364963530, -877.750043094158	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	11/18,R,U,G	1244	0:19.958(1174)	1868.583364963530, -878.500044584274	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	12/18,R,U,G	1245	0:19.975(1175)	1869.583364963530, -880.250046074390	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	13/18,R,U,G	1246	0:19.992(1176)	1870.583364963530, -881.000047564506	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	14/18,R,U,G	1247	0:20.009(1177)	1872.583364963530, -882.750049054623	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	15/18,R,U,G	1248	0:20.026(1178)	1873.583364963530, -883.500050544739	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	16/18,R,U,G	1249	0:20.043(1179)	1875.583364963530, -885.250052034855	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	17/18,R,U,G	1250	0:20.060(1180)	1877.583364963530, -886.000053524971	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
219	18/18,R,U,G	1251	0:20.077(1181)	1880.583364963530, -887.750055015087	0.00, -45.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
220	1/19,G	1252	0:20.094(1182)	1882.583364963530, -889.250055491924	0.00, -30.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
220	2/19,G	1253	0:20.111(1183)	1885.583364963530, -890.500054955482	0.00, -15.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
220	3/19,G	1254	0:20.128(1184)	1888.583364963530, -891.500054955482	0.00, 0.00	StClimb	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
